,review_score,order_count,Total_Price
104153,5,1,181.19
104154,5,1,26.6
104155,5,1,110.32
104156,5,1,38.96
104157,5,1,43.95
104158,5,1,163.20000000000002
104159,1,1,40.089999999999996
104160,5,1,91.1
104161,4,1,86.72
104162,4,1,377.07
104163,4,1,30.77
104164,5,1,306.78
104165,5,1,126.23
104166,5,2,71.09
104167,5,2,333.19
104168,4,1,332.3
104169,5,1,321.82
104170,1,1,321.82
104171,1,1,75.06
104172,5,1,2225.69
104173,5,1,136.5
104174,4,1,63.71
104175,2,1,65.67
104176,5,1,65.67
104177,1,2,37.79
104179,5,1,147.37
104180,2,1,137.99
104181,5,1,450.89
104182,5,1,1023.44
104183,5,1,1476.8
104184,5,1,1416.7
104185,1,1,225.13
104186,5,1,84.56
104187,1,1,35.68
104188,5,1,398.66
104189,5,1,43.89
104190,1,1,27.78
104191,5,1,213.78
104192,5,1,223.84
104193,4,1,227.9
104194,5,1,141.57999999999998
104195,3,1,365.29
104196,5,1,156.09
104197,5,1,133.04000000000002
104198,5,1,90.28
104199,1,1,136.6
104200,4,1,115.45
104201,5,1,152.31
104202,4,1,107.78
104203,1,1,127.52
104204,4,1,134.19
104205,5,1,177.1
104206,5,1,28.41
104207,1,3,17.68
104208,1,3,27.69
104210,5,1,162.45000000000002
104211,5,1,165.70000000000002
104212,5,1,287.64
104213,5,1,41.0
104214,2,1,3184.55
104215,5,1,195.36
104216,4,1,197.87
104217,4,1,91.05
104218,5,1,15.379999999999999
104219,5,1,47.589999999999996
104220,4,1,303.87
104221,4,1,139.47
104222,5,1,56.22
104223,4,1,92.5
104224,5,1,70.81
104225,5,2,76.02
104227,5,1,22.78
104228,5,1,30.0
104229,3,1,257.43
104230,5,1,194.95
104231,1,1,65.0
104232,4,1,41.839999999999996
104233,4,1,51.97
104234,5,1,322.89
104235,1,1,274.88
104236,5,3,346.84000000000003
104239,1,5,455.22
104244,5,1,53.57
104245,5,1,680.26
104246,5,1,281.43
104247,4,1,259.64
104248,1,1,90.94999999999999
104249,5,1,71.15
104250,5,1,79.50999999999999
104251,5,2,28.01
104253,2,1,199.08
104254,4,1,90.75999999999999
104255,3,1,119.88000000000001
104256,4,1,255.18
104257,5,1,55.16
104258,5,1,55.82
104259,5,1,120.09
104260,5,1,35.86
104261,5,1,18.68
104262,1,2,43.39
104264,5,1,215.24
104265,5,1,238.21
104266,4,1,209.91000000000003
104267,5,1,126.03
104268,5,1,32.53
104269,3,4,233.28
104273,2,1,138.72
104274,5,1,69.84
104275,5,1,48.18
104276,5,1,52.04
104277,5,1,76.6
104278,3,2,32.75
104280,4,1,36.01
104281,5,1,36.01
104282,5,1,409.88
104283,5,1,33.88
104284,4,2,37.69
104286,1,1,41.11
104287,1,1,276.03
104288,5,1,2759.95
104289,5,1,55.95
104290,5,1,87.16
104291,4,1,1023.87
104292,5,1,168.20000000000002
104293,5,1,86.37
104294,5,1,44.11
104295,5,1,117.46000000000001
104296,5,1,34.0
104297,5,1,149.16
104298,5,1,195.0
104299,5,1,58.18
104300,4,2,146.6
104302,5,1,45.39
104303,4,2,82.28
104305,5,1,206.42000000000002
104306,5,1,103.49
104307,5,1,169.28
104308,5,1,82.22999999999999
104309,5,1,76.2
104310,5,1,75.59
104311,5,1,188.52
104312,4,1,37.11
104313,5,1,147.9
104314,5,1,1027.51
104315,3,1,57.239999999999995
104316,1,1,474.37
104317,1,1,188.97
104318,4,1,142.29999999999998
104319,1,1,81.12
104320,5,1,913.16
104321,3,1,319.13
104322,5,1,42.07
104323,5,1,204.24
104324,5,1,204.24
104325,4,1,25.1
104326,5,1,76.08
104327,4,1,602.58
104328,5,1,106.95
104329,5,1,133.58
104330,5,2,44.0
104332,5,1,170.91
104333,5,1,24.75
104334,1,1,226.22
104335,3,1,75.69
104336,5,1,65.46
104337,5,1,183.95000000000002
104338,5,1,601.49
104339,5,1,87.10000000000001
104340,5,1,60.62
104341,4,1,37.37
104342,5,1,68.35
104343,1,1,166.67000000000002
104344,2,1,67.84
104345,5,1,143.24
104346,4,1,74.17
104347,5,1,2616.0
104348,5,1,153.72
104349,4,1,75.07
104350,5,1,44.0
104351,5,1,270.64
104352,5,1,107.29
104353,2,2,190.47
104355,4,1,101.55000000000001
104356,5,1,783.28
104357,5,1,1981.22
104358,4,1,83.33
104359,5,1,21.009999999999998
104360,5,1,28.130000000000003
104361,5,1,152.01999999999998
104362,5,1,148.13
104363,5,1,148.13
104364,5,1,30.009999999999998
104365,5,1,179.15
104366,5,1,432.21
104367,4,1,205.07000000000002
104368,4,1,30.130000000000003
104369,5,1,74.07
104370,5,1,49.239999999999995
104371,5,1,47.61
104372,5,1,63.99
104373,4,1,112.4
104374,5,1,116.82
104375,5,1,26.63
104376,5,1,309.61
104377,5,1,60.03
104378,1,1,65.92999999999999
104379,5,1,64.09
104380,5,1,86.09
104381,5,1,94.88000000000001
104382,5,1,218.55
104383,4,1,43.55
104384,3,1,86.95
104385,4,1,48.3
104386,4,1,65.61
104387,3,1,60.75
104388,3,1,108.59
104389,5,1,58.65
104390,3,1,58.26
104391,5,1,53.62
104392,5,1,194.01
104393,5,1,207.09
104394,5,2,47.019999999999996
104396,5,1,70.03
104397,5,1,36.95
104398,1,1,125.26
104399,3,1,218.24
104400,4,1,220.02
104401,5,1,97.36
104402,5,2,120.65
104404,5,1,106.29
104405,5,1,106.29
104406,5,1,186.84
104407,5,1,32.379999999999995
104408,2,1,525.32
104409,4,1,463.54
104410,5,1,81.92
104411,1,1,84.14
104412,5,1,81.89
104413,1,2,57.19
104414,1,2,130.87
104415,1,1,395.58
104416,5,1,393.76
104417,1,1,420.94
104418,4,1,393.76
104419,5,1,399.81
104420,4,1,398.42
104421,4,1,164.24
104422,5,2,48.93
104424,5,1,101.39
104425,5,2,142.21
104426,5,2,220.18
104427,5,1,124.60000000000001
104428,5,1,122.49
104429,5,1,147.37
104430,5,1,58.16
104431,1,1,289.89
104432,4,1,89.49000000000001
104433,3,1,133.25
104434,5,1,66.71000000000001
104435,4,1,603.24
104436,5,1,198.68
104437,5,1,287.96999999999997
104438,4,1,305.78000000000003
104439,3,1,83.05000000000001
104440,4,1,275.38
104441,5,1,127.95
104442,5,1,368.57
104443,3,2,123.85
104445,4,1,69.78
104446,5,1,183.86
104447,4,2,244.35
104449,1,1,1730.87
104450,1,1,101.74000000000001
104451,1,1,108.52000000000001
104452,5,1,57.38
104453,5,1,185.03
104454,5,1,115.76
104455,3,1,67.42
104456,5,1,59.339999999999996
104457,5,1,160.62
104458,5,1,396.86
104459,1,1,87.2
104460,4,1,38.69
104461,5,1,24.38
104462,5,1,70.28
104463,3,1,37.08
104464,5,1,68.46000000000001
104465,4,1,95.59
104466,5,1,573.56
104467,5,1,152.61
104468,5,1,117.85000000000001
104469,4,1,210.18
104470,4,1,60.0
104471,5,1,63.36
104472,1,1,37.79
104473,5,2,463.15
104475,5,1,463.15
104476,5,1,364.64
104477,4,1,284.82
104478,5,1,85.60000000000001
104479,1,1,71.96
104480,4,1,106.76
104481,4,1,192.44
104482,2,1,274.38
104483,5,1,88.13
104484,5,1,72.05
104485,4,1,272.71
104486,4,1,166.25
104487,1,1,95.21000000000001
104488,5,1,212.8
104489,5,1,25.85
104490,3,1,330.95
104491,4,1,334.47999999999996
104492,5,1,34.230000000000004
104493,5,1,43.09
104494,2,1,2055.84
104495,1,1,185.73999999999998
104496,5,1,63.519999999999996
104497,5,1,334.77
104498,2,1,126.11000000000001
104499,5,1,933.14
104500,3,1,919.38
104501,5,1,918.16
104502,5,1,78.35
104503,5,1,109.30000000000001
104504,1,1,84.56
104505,5,1,58.75
104506,5,1,184.27
104507,1,1,233.14
104508,4,1,234.64
104509,4,1,63.33
104510,5,1,225.23
104511,5,1,175.22
104512,5,1,42.6
104513,1,1,39.980000000000004
104514,1,1,44.089999999999996
104515,5,1,52.18
104516,1,1,87.98
104517,3,1,259.45
104518,4,3,186.41
104521,1,1,68.19
104522,5,1,54.0
104523,1,2,98.56
104525,1,2,93.12
104527,5,1,84.91000000000001
104528,4,1,47.68
104529,3,1,161.84
104530,5,1,341.02
104531,5,3,40.75
104534,5,1,36.86
104535,5,1,163.22
104536,5,1,23.689999999999998
104537,4,1,27.77
104538,5,1,61.589999999999996
104539,5,1,102.72999999999999
104540,3,1,188.48
104541,5,1,143.35
104542,4,1,31.689999999999998
104543,5,1,42.29
104544,5,1,140.22
104545,3,1,134.9
104546,4,1,338.02
104547,5,1,70.73
104548,5,1,86.55
104549,5,1,149.0
104550,5,1,635.91
104551,2,1,34.089999999999996
104552,5,1,295.12
104553,1,1,278.65
104554,5,1,35.8
104555,5,6,22.33
104561,5,1,136.61
104562,5,1,78.42
104563,2,1,39.0
104564,5,1,85.25
104565,5,2,125.53999999999999
104566,5,2,96.53999999999999
104567,5,1,192.47
104568,5,1,459.95
104569,5,1,22.61
104570,5,1,260.5
104571,1,1,99.13999999999999
104572,3,1,81.21000000000001
104573,1,1,134.49
104574,2,1,135.49
104575,2,1,83.21000000000001
104576,1,1,92.06
104577,5,1,173.13
104578,5,1,374.07
104579,5,1,300.65
104580,5,1,56.84
104581,4,1,143.02
104582,2,1,120.87
104583,5,1,184.03
104584,5,1,243.76
104585,5,1,169.13
104586,5,1,643.66
104587,5,1,285.73
104588,3,1,243.16
104589,2,1,255.05
104590,5,1,218.19
104591,5,1,215.82999999999998
104592,5,1,41.05
104593,1,1,118.03
104594,4,1,123.1
104595,5,1,1121.44
104596,5,1,376.57
104597,1,1,29.77
104598,1,1,95.21000000000001
104599,3,2,136.32
104601,1,1,209.46
104602,5,2,51.129999999999995
104604,3,1,48.129999999999995
104605,1,1,49.81
104606,5,1,162.63
104607,5,1,114.9
104608,5,1,48.63
104609,5,5,49.08
104614,5,1,62.98
104615,4,1,150.04000000000002
104616,5,2,54.230000000000004
104617,5,2,59.230000000000004
104618,4,1,45.25
104619,5,1,63.82
104620,1,2,540.28
104622,1,1,34.75
104623,5,1,106.72
104624,5,1,96.63000000000001
104625,5,1,62.91
104626,4,1,48.129999999999995
104627,5,1,38.17
104628,1,1,216.64000000000001
104629,4,1,170.38
104630,5,1,315.54
104631,5,1,36.72
104632,5,1,43.1
104633,5,1,53.34
104634,1,1,33.9
104635,5,1,386.65999999999997
104636,1,1,587.72
104637,5,1,79.03999999999999
104638,4,1,156.74
104639,3,1,257.91
104640,4,1,146.9
104641,2,1,94.11000000000001
104642,4,1,170.53
104643,5,1,117.07
104644,5,1,117.75
104645,5,1,104.26
104646,3,1,46.09
104647,5,1,29.89
104648,3,1,678.17
104649,5,1,120.09
104650,5,1,30.0
104651,2,2,30.95
104652,2,2,60.15
104653,5,1,40.0
104654,5,2,81.08
104656,5,2,72.18
104657,5,2,60.69
104658,5,1,76.37
104659,5,2,74.72
104661,5,1,47.91
104662,4,1,97.71000000000001
104663,5,1,50.69
104664,5,1,109.9
104665,5,2,99.34
104667,4,1,111.23
104668,5,1,313.75
104669,5,3,58.25
104672,3,1,140.07
104673,2,1,161.99
104674,5,2,155.18
104675,5,2,218.37
104676,5,1,389.6
104677,1,1,62.68
104678,4,1,85.14
104679,5,1,77.68
104680,5,1,26.45
104681,5,1,30.0
104682,5,1,71.05
104683,4,1,57.59
104684,4,1,68.74000000000001
104685,4,5,42.269999999999996
104690,5,1,70.14
104691,5,1,264.33
104692,5,1,75.07
104693,3,1,122.1
104694,3,1,70.91
104695,4,1,94.18
104696,5,1,107.96000000000001
104697,5,1,31.759999999999998
104698,5,1,33.68
104699,5,1,180.33
104700,1,1,190.4
104701,5,1,380.97
104702,5,1,302.44
104703,5,1,57.32
104704,5,1,289.84
104705,5,1,278.06
104706,5,1,106.78
104707,5,1,106.78
104708,3,1,161.88
104709,5,1,27.64
104710,5,1,623.59
104711,4,1,65.78999999999999
104712,5,1,29.43
104713,1,1,95.67
104714,5,1,77.32
104715,1,1,781.74
104716,5,1,86.93
104717,5,1,137.61
104718,4,1,58.339999999999996
104719,5,1,116.13
104720,5,1,487.85999999999996
104721,5,1,37.1
104722,5,1,183.12
104723,2,7,60.65
104730,5,1,59.09
104731,2,1,128.09
104732,5,1,42.0
104733,5,1,334.45
104734,5,1,414.46000000000004
104735,5,1,70.17
104736,3,2,131.92
104737,3,2,87.94999999999999
104738,4,1,87.8
104739,5,1,712.9
104740,1,1,742.65
104741,5,1,856.13
104742,5,1,61.58
104743,5,1,103.52000000000001
104744,1,1,269.22
104745,5,1,455.71
104746,5,1,98.82
104747,4,1,73.2
104748,1,3,99.78999999999999
104751,5,1,56.22
104752,5,1,66.00999999999999
104753,5,2,411.44
104755,5,1,839.49
104756,3,1,35.089999999999996
104757,5,1,48.22
104758,5,1,202.56
104759,5,2,200.45
104761,5,1,47.379999999999995
104762,5,1,78.2
104763,4,1,73.7
104764,2,1,89.57
104765,5,1,49.0
104766,1,1,50.129999999999995
104767,5,1,42.68
104768,5,1,24.17
104769,5,1,116.27000000000001
104770,3,2,183.63
104771,3,2,55.37
104772,2,1,57.5
104773,5,1,21.85
104774,4,1,123.85
104775,4,1,128.02
104776,4,1,112.07
104777,4,1,80.49
104778,5,1,80.49
104779,5,1,70.47999999999999
104780,3,1,64.59
104781,3,1,61.07
104782,5,1,61.07
104783,5,2,87.58
104785,5,1,76.87
104786,5,1,76.87
104787,5,1,151.9
104788,3,1,47.75
104789,2,1,89.27000000000001
104790,5,1,152.78
104791,5,1,138.49
104792,5,1,127.92
104793,5,1,87.85
104794,5,2,58.72
104796,5,1,58.72
104797,4,1,42.87
104798,5,2,211.0
104799,5,2,98.1
104800,1,1,920.05
104801,5,1,36.71
104802,5,2,59.81
104803,5,2,49.21
104804,4,1,36.449999999999996
104805,4,1,37.769999999999996
104806,4,1,79.94
104807,4,1,90.37
104808,4,1,69.16
104809,5,1,98.22999999999999
104810,4,1,99.01
104811,5,1,70.55
104812,5,1,164.70000000000002
104813,5,1,50.01
104814,5,1,117.27
104815,5,1,116.94
104816,5,1,50.510000000000005
104817,5,1,340.34
104818,3,1,335.53999999999996
104819,5,1,141.37
104820,1,1,139.27
104821,5,1,67.00999999999999
104822,5,1,79.97
104823,5,1,276.57
104824,5,1,270.23
104825,1,1,673.23
104826,5,1,672.4
104827,1,1,184.84
104828,4,1,148.0
104829,4,1,313.5
104830,5,1,53.96
104831,5,1,984.8100000000001
104832,5,1,101.73
104833,4,1,199.44
104834,1,1,35.81
104835,5,1,37.47
104836,5,1,68.35
104837,1,3,407.27
104838,1,3,280.62
104840,5,1,94.58
104841,3,1,61.33
104842,1,1,101.26
104843,1,1,166.97
104844,5,1,53.83
104845,5,1,29.799999999999997
104846,4,1,384.45
104847,4,1,17.77
104848,4,1,42.68
104849,2,1,65.53
104850,3,1,157.45
104851,4,1,157.45
104852,5,1,66.87
104853,5,1,66.14
104854,5,1,62.79
104855,5,1,29.73
104856,4,1,1036.83
104857,5,1,217.26
104858,5,1,83.03
104859,1,1,71.27
104860,5,1,57.38
104861,3,1,249.18
104862,2,1,35.05
104863,5,1,344.93
104864,4,1,912.69
104865,5,1,28.46
104866,3,1,178.51
104867,3,1,188.5
104868,5,1,78.5
104869,5,1,148.29000000000002
104870,5,1,121.68
104871,5,1,129.64000000000001
104872,5,1,74.0
104873,5,1,65.69
104874,4,2,17.84
104876,5,1,158.92
104877,5,1,41.88
104878,3,1,144.4
104879,5,1,61.589999999999996
104880,5,1,157.55
104881,5,1,113.26
104882,5,1,40.089999999999996
104883,5,1,220.54000000000002
104884,5,1,458.56
104885,4,1,99.45
104886,5,1,43.31
104887,1,2,32.5
104889,3,1,77.6
104890,4,1,136.51999999999998
104891,3,1,136.51999999999998
104892,5,1,26.77
104893,5,1,69.58
104894,5,1,129.0
104895,5,1,98.51
104896,5,1,85.33999999999999
104897,2,1,146.82999999999998
104898,5,1,42.51
104899,5,1,112.55
104900,5,1,68.53
104901,5,1,46.099999999999994
104902,5,1,99.23
104903,4,1,190.23
104904,5,1,60.43
104905,1,1,185.05
104906,5,1,32.18
104907,5,1,20.38
104908,5,2,87.76
104910,5,1,84.51
104911,5,1,182.54000000000002
104912,5,1,244.36
104913,5,1,94.19
104914,5,1,92.59
104915,4,1,106.33
104916,4,1,167.39000000000001
104917,5,1,171.79000000000002
104918,5,1,41.75
104919,5,1,99.5
104920,5,1,87.41999999999999
104921,5,1,163.39
104922,5,1,206.96
104923,3,1,27.689999999999998
104924,5,1,43.839999999999996
104925,5,1,177.77
104926,4,1,82.86
104927,5,1,54.05
104928,5,2,200.09
104930,5,2,95.21000000000001
104932,5,1,120.30000000000001
104933,5,1,311.92
104934,5,1,198.89
104935,5,1,317.4
104936,4,1,226.91000000000003
104937,4,1,60.1
104938,5,1,195.42000000000002
104939,5,1,581.3
104940,3,1,535.9
104941,5,1,30.130000000000003
104942,5,1,81.89
104943,5,1,152.72
104944,5,1,41.839999999999996
104945,5,1,175.99
104946,4,1,101.05
104947,4,1,60.59
104948,4,1,126.02
104949,5,1,1047.16
104950,5,1,48.71
104951,5,1,52.57
104952,5,1,40.0
104953,5,1,286.05
104954,3,1,286.83
104955,5,1,47.519999999999996
104956,4,1,71.96
104957,5,1,336.99
104958,5,1,138.32
104959,5,1,37.53
104960,5,1,171.88
104961,4,1,43.17
104962,5,1,165.08
104963,5,1,148.45
104964,5,1,108.98
104965,4,2,28.1
104967,3,1,76.17
104968,5,1,1075.12
104969,5,1,106.11
104970,4,1,201.07
104971,5,1,176.26
104972,1,1,107.78
104973,5,1,62.91
104974,4,1,55.86
104975,5,1,346.06
104976,5,1,31.92
104977,5,1,180.67000000000002
104978,5,1,94.22
104979,5,2,35.22
104981,3,1,28.689999999999998
104982,5,1,70.35
104983,5,1,685.41
104984,5,1,59.89
104985,5,1,245.36
104986,4,1,174.82
104987,5,2,143.77
104989,5,1,328.26
104990,4,1,238.58
104991,5,1,86.74
104992,5,1,73.97
104993,5,1,32.1
104994,1,1,17.17
104995,5,1,41.53
104996,5,1,34.13
104997,3,2,30.009999999999998
104999,5,2,40.089999999999996
105001,4,1,175.95
105002,3,1,112.94
105003,5,1,42.620000000000005
105004,5,1,81.89
105005,5,1,27.78
105006,4,1,566.69
105007,5,1,140.63
105008,4,1,74.97
105009,5,1,75.08
105010,5,1,128.57
105011,5,1,100.91000000000001
105012,5,1,25.39
105013,5,1,38.239999999999995
105014,4,2,152.77
105015,4,2,143.67000000000002
105016,1,2,80.68
105018,4,1,222.93
105019,5,1,72.99
105020,1,1,2014.99
105021,5,5,55.82
105026,5,1,47.11
105027,5,2,47.29
105029,5,1,128.42
105030,5,2,112.49
105032,2,1,158.72
105033,4,1,159.53
105034,3,1,175.77
105035,5,1,541.42
105036,4,1,746.8299999999999
105037,5,2,155.5
105039,4,1,111.33000000000001
105040,5,1,93.54
105041,5,1,51.85
105042,2,1,423.19
105043,4,1,160.76
105044,5,1,294.23
105045,4,1,31.130000000000003
105046,5,1,20.29
105047,5,1,217.54999999999998
105048,5,1,89.36000000000001
105049,5,1,83.96000000000001
105050,4,1,104.38
105051,5,1,610.9599999999999
105052,4,1,153.39000000000001
105053,1,1,77.5
105054,1,1,180.55
105055,1,1,184.28
105056,5,1,195.94
105057,5,1,43.61
105058,5,1,175.25
105059,5,1,418.04
105060,4,1,415.85
105061,5,1,409.61
105062,5,1,883.29
105063,5,1,37.69
105064,5,2,58.79
105066,1,3,66.79
105067,1,3,66.78
105068,1,3,68.7
105069,4,1,87.17
105070,5,1,777.87
105071,5,1,152.33
105072,5,1,261.96000000000004
105073,5,1,96.10000000000001
105074,5,1,119.60000000000001
105075,1,1,259.94
105076,5,1,51.71
105077,5,1,76.97
105078,3,1,35.85
105079,3,2,75.08
105081,1,1,69.24
105082,5,1,209.96
105083,4,1,185.93
105084,3,2,34.849999999999994
105085,3,2,96.41
105086,4,1,262.33
105087,5,1,296.86
105088,5,1,316.92
105089,5,1,104.36999999999999
105090,5,1,97.83
105091,5,1,95.43
105092,5,1,757.03
105093,1,1,111.72
105094,5,1,87.21000000000001
105095,4,1,171.27
105096,5,1,150.04
105097,4,1,198.77
105098,5,1,183.67000000000002
105099,5,1,187.83
105100,5,1,266.77
105101,3,1,946.9
105102,5,1,185.83
105103,1,1,458.46
105104,1,1,482.61
105105,5,1,258.33
105106,5,1,63.0
105107,4,1,190.67000000000002
105108,1,1,141.58
105109,1,1,604.73
105110,5,1,601.47
105111,5,1,273.39
105112,5,1,169.3
105113,5,2,186.89
105115,5,1,43.93
105116,1,1,51.550000000000004
105117,1,1,39.22
105118,1,1,61.0
105119,4,1,61.0
105120,4,2,79.6
105122,5,1,24.38
105123,5,1,24.38
105124,5,1,34.05
105125,5,1,34.59
105126,4,1,37.81
105127,5,2,92.99000000000001
105129,5,1,57.6
105130,5,1,284.2
105131,3,1,58.28
105132,1,2,122.0
105134,5,1,53.98
105135,5,1,321.38
105136,5,1,44.42
105137,3,1,83.39
105138,5,1,68.02
105139,5,1,71.78999999999999
105140,4,1,121.87
105141,5,3,40.849999999999994
105144,3,1,141.83
105145,5,1,127.92
105146,1,1,114.9
105147,4,1,43.129999999999995
105148,5,1,449.33
105149,5,1,47.62
105150,3,1,349.78
105151,4,1,162.85
105152,5,1,223.32
105153,5,1,37.129999999999995
105154,5,1,135.35
105155,3,1,155.43
105156,5,1,168.95
105157,5,1,108.96000000000001
105158,5,1,153.2
105159,5,1,191.65
105160,4,1,12.280000000000001
105161,5,1,23.24
105162,4,1,121.09
105163,5,1,155.72
105164,5,1,72.57
105165,5,1,44.11
105166,5,1,75.36
105167,5,1,154.72
105168,5,1,77.57
105169,3,2,84.57
105171,5,1,93.28
105172,4,1,81.97999999999999
105173,1,1,35.0
105174,1,1,35.0
105175,5,1,35.0
105176,5,1,54.15
105177,5,1,181.05
105178,5,1,267.02
105179,5,1,88.27000000000001
105180,5,1,46.85
105181,5,1,97.38
105182,5,1,96.03
105183,5,1,145.56
105184,5,1,70.97
105185,5,1,25.380000000000003
105186,4,1,37.129999999999995
105187,5,1,1388.68
105188,1,1,161.48
105189,5,1,30.23
105190,4,1,187.26
105191,5,1,35.78
105192,5,1,380.22
105193,5,1,203.93
105194,5,1,203.93
105195,5,1,41.75
105196,4,1,2024.31
105197,5,1,743.82
105198,5,1,74.83
105199,5,1,70.92999999999999
105200,1,1,77.65
105201,5,1,118.9
105202,5,1,118.9
105203,5,1,33.01
105204,5,1,360.16999999999996
105205,2,1,78.2
105206,3,1,71.39
105207,5,1,207.48999999999998
105208,2,1,109.12
105209,2,1,102.87
105210,3,1,120.09
105211,5,1,98.56
105212,5,1,76.3
105213,3,1,95.21000000000001
105214,4,1,52.169999999999995
105215,5,1,52.169999999999995
105216,5,1,163.29000000000002
105217,1,2,166.71
105219,4,1,189.92000000000002
105220,5,2,266.91
105222,1,1,151.25
105223,5,1,43.5
105224,5,2,43.5
105226,5,1,452.66
105227,5,1,613.51
105228,5,1,1759.04
105229,5,4,65.65
105233,5,2,58.84
105235,4,1,194.64000000000001
105236,1,2,368.68
105238,4,1,125.97
105239,3,1,357.81
105240,5,1,132.13
105241,5,1,180.3
105242,4,1,137.39000000000001
105243,3,1,77.66
105244,3,1,98.15
105245,5,1,222.77
105246,5,1,41.839999999999996
105247,5,1,72.64
105248,5,1,34.65
105249,5,1,152.88
105250,4,2,28.95
105252,1,3,34.04
105255,4,1,299.33
105256,5,1,77.34
105257,1,1,213.05
105258,4,1,142.43
105259,4,1,188.43
105260,1,1,49.09
105261,5,1,49.09
105262,5,2,112.54
105264,5,1,124.51
105265,5,1,65.47
105266,5,1,117.96
105267,1,1,235.06
105268,1,1,60.65
105269,4,1,46.75
105270,5,1,173.96
105271,5,1,151.87
105272,5,1,194.31
105273,5,1,118.55
105274,3,1,34.0
105275,5,1,36.01
105276,4,1,301.0
105277,1,1,308.9
105278,5,1,143.36
105279,3,1,102.48
105280,4,1,817.61
105281,1,1,224.9
105282,5,1,757.9
105283,5,1,300.06
105284,5,1,57.980000000000004
105285,5,1,19.78
105286,5,1,454.97
105287,5,1,199.75
105288,1,1,63.01
105289,1,1,63.42
105290,3,1,80.69999999999999
105291,5,1,348.99
105292,5,1,34.22
105293,5,1,82.58000000000001
105294,2,1,83.41000000000001
105295,4,3,86.02
105298,2,1,38.629999999999995
105299,5,2,50.53
105301,3,1,104.28
105302,4,1,128.34
105303,5,1,58.730000000000004
105304,3,1,78.52
105305,5,1,84.07
105306,5,1,186.48999999999998
105307,5,1,182.89
105308,5,1,149.72
105309,5,1,326.94
105310,5,1,142.22
105311,4,1,123.05000000000001
105312,5,2,163.55
105313,5,2,45.089999999999996
105314,2,1,61.099999999999994
105315,5,1,17.68
105316,5,1,72.16
105317,3,1,147.28
105318,4,1,212.73
105319,4,1,211.89
105320,5,1,169.18
105321,5,1,24.39
105322,1,2,1102.02
105324,5,1,56.68
105325,4,1,42.06
105326,5,1,172.04000000000002
105327,2,1,180.20999999999998
105328,2,1,185.6
105329,3,1,66.00999999999999
105330,1,1,79.1
105331,5,1,28.75
105332,1,1,120.27000000000001
105333,4,1,44.53
105334,5,1,265.36
105335,5,1,29.409999999999997
105336,5,1,35.78
105337,5,1,97.28
105338,5,1,28.0
105339,5,1,735.0
105340,5,1,78.2
105341,5,1,217.3
105342,5,1,178.39
105343,5,1,74.49
105344,4,1,70.92999999999999
105345,4,1,89.63000000000001
105346,5,1,97.81
105347,5,1,58.6
105348,5,1,137.27
105349,4,1,161.23000000000002
105350,5,1,167.54999999999998
105351,5,1,37.46
105352,4,1,74.0
105353,5,1,79.39
105354,5,1,112.77000000000001
105355,5,1,159.3
105356,5,1,173.67000000000002
105357,4,2,26.7
105359,5,1,136.98000000000002
105360,5,1,136.7
105361,5,1,2027.26
105362,5,1,288.66
105363,5,1,67.53999999999999
105364,5,1,62.769999999999996
105365,5,1,1253.86
105366,5,1,117.05000000000001
105367,4,1,42.51
105368,5,1,94.61000000000001
105369,5,1,238.0
105370,5,1,75.72999999999999
105371,5,1,32.33
105372,4,1,76.31
105373,5,1,393.29
105374,5,1,639.28
105375,3,1,146.79
105376,4,2,86.9
105378,5,1,30.73
105379,5,1,96.53999999999999
105380,5,1,543.9
105381,4,1,286.64
105382,5,1,129.64
105383,1,1,53.38
105384,5,1,169.92000000000002
105385,1,1,38.53
105386,5,1,34.75
105387,2,2,87.74000000000001
105388,2,2,83.94999999999999
105389,5,3,113.57
105390,4,3,145.92000000000002
105392,4,1,85.55000000000001
105393,5,1,87.08
105394,5,1,82.6
105395,5,1,262.84
105396,5,1,47.59
105397,3,2,63.68
105398,3,2,74.47
105399,2,2,72.64
105400,2,2,102.64
105401,5,1,67.54
105402,5,1,464.54999999999995
105403,3,1,187.70000000000002
105404,5,1,1222.8000000000002
105405,5,1,856.95
105406,3,1,544.9
105407,5,1,187.82
105408,4,1,52.75
105409,5,1,184.83
105410,5,1,55.12
105411,1,2,22.869999999999997
105413,4,1,78.19
105414,2,1,471.41999999999996
105415,4,1,591.54
105416,5,1,106.25
105417,3,1,284.23
105418,5,1,32.769999999999996
105419,1,1,285.64
105420,5,1,178.0
105421,5,2,53.34
105423,5,1,189.25
105424,4,1,106.29
105425,4,1,73.34
105426,1,1,78.21
105427,4,1,32.43
105428,5,1,36.699999999999996
105429,5,1,75.42
105430,5,1,38.17
105431,5,1,89.0
105432,5,1,212.8
105433,5,1,37.94
105434,1,1,141.57
105435,1,1,132.38
105436,4,1,111.02000000000001
105437,5,1,139.36
105438,1,1,258.08
105439,5,1,91.72
105440,4,2,37.72
105442,4,1,84.26
105443,4,1,48.62
105444,4,1,243.32999999999998
105445,5,1,122.93
105446,4,1,106.50999999999999
105447,1,1,103.91
105448,5,1,24.52
105449,5,1,423.13
105450,5,1,43.62
105451,5,1,116.74
105452,3,2,66.22
105454,5,1,239.78
105455,5,1,63.6
105456,5,1,211.96
